Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"TSPG-451733 Amscan ballonpumpe Premium FoilPro","Amscan ballonpumpe Premium FoilPro","Amscan Premium FoilPro Ballonpumpe  Diese Ballonpumpe Amscanmacht das Aufblasen von Ballons sehr viel einfacher. Der Premium FoilPro hat ein Fußpedal und einen speziellen flexiblen Verlängerungsschlauch  mit dem Sie beim Aufblasen von Air-Walkern und anderen Folienballons die Hände frei haben  Die Pumpe verwendet eine spezielle Technologie mit einem langsam laufenden Motor  um kühlere Luft einzublasen. Dadurch wird das Risiko einer Beschädigung der selbstschließenden Ventile und des Nachfüllens von Luft beim Abkühlen eliminiert  Die Pumpe verfügt über verschiedene Aufsätze  so dass sie für verschiedene Arten von Ballons geeignet ist  Spezifikationen: Farbe: silber  schwarz Material: Kunststoff Geschlecht: Unisex  Junior  Zum Inhalt 1 Ballonpumpe 1 Verlängerungsschlauch 3 Anhänge","Amscan","Toys & Games","toys","Ballon-Pumpen",TRUE,,,,,,,"TSPG-451733",,shopify,1,deny,manual,372.75,,TRUE,TRUE,0747083209431,https://images.foris.shop/producten/original/amscan_ballonnenpomp_premium_foilpro_451733_1598256574.jpg,1,,FALSE,"ballonpumpe Premium FoilPro","Amscan Premium FoilPro Ballonpumpe  Diese Ballonpumpe Amscanmacht das Aufblasen von Ballons sehr viel einfacher. Der Premium FoilPro hat ein Fußpedal und einen speziellen flexiblen Verlängerungsschlauch  mit dem Sie beim Aufblasen von Air-Walkern und anderen Folienballons die Hände frei haben  Die Pumpe verwendet eine spezielle Technologie mit einem langsam laufenden Motor  um kühlere Luft einzublasen. Dadurch wird das Risiko einer Beschädigung der selbstschließenden Ventile und des Nachfüllens von Luft beim Abkühlen eliminiert  Die Pumpe verfügt über verschiedene Aufsätze  so dass sie für verschiedene Arten von Ballons geeignet ist  Spezifikationen: Farbe: silber  schwarz Material: Kunststoff Geschlecht: Unisex  Junior  Zum Inhalt 1 Ballonpumpe 1 Verlängerungsschlauch 3 Anhänge","Party","Grau Schwarz","8-10 Jahr 10-12 Jahr Ab 12 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-452279 QPlay kinderstep Future Junior Fußbremse Schwarz/Rot","QPlay kinderstep Future Junior Fußbremse Schwarz/Rot","QPlay Zukunft kinderstep  Mit diesem super coolen QPlay Future Step kann Ihr Kind auf ein Abenteuer gehen! Der Scooter hat zwei Vorderräder mit LED-Leuchten  die dem Scooter einen coolen futuristischen Look verleihen. Der Lenker ist in der Höhe verstellbar. Um den Scooter zum Stillstand zu bringen  verfügt er über eine Fußbremse. Zoefff  da geht Ihr Kind  in Richtung Zukunft!  Spezifikationen: Farbe: schwarz  rot Geschlecht: Junior Material: Aluminium  Stahl Abmessungen: 28 x 17 x 58 cm (LxBxH) Gewicht: 2 7 kg Lenkertyp: in der Höhe verstellbar Bremstyp: Fußbremse Maximale Belastung: 30 kg Beleuchtung: led Alter: ab 3 Jahren","QPlay","Toys & Games > Toys > Riding Toys","toys","3-Rad Kinder Scooters",TRUE,,,,,,,"TSPG-452279",,shopify,23,deny,manual,63.34,,TRUE,TRUE,8715347010415,https://images.foris.shop/producten/original/qplay_future_junior_voetrem_zwart_rood_452279_1598346173.jpg,1,,FALSE,"kinderstep Future Junior Fußbremse Schwarz/Rot","QPlay Zukunft kinderstep  Mit diesem super coolen QPlay Future Step kann Ihr Kind auf ein Abenteuer gehen! Der Scooter hat zwei Vorderräder mit LED-Leuchten  die dem Scooter einen coolen futuristischen Look verleihen. Der Lenker ist in der Höhe verstellbar. Um den Scooter zum Stillstand zu bringen  verfügt er über eine Fußbremse. Zoefff  da geht Ihr Kind  in Richtung Zukunft!  Spezifikationen: Farbe: schwarz  rot Geschlecht: Junior Material: Aluminium  Stahl Abmessungen: 28 x 17 x 58 cm (LxBxH) Gewicht: 2 7 kg Lenkertyp: in der Höhe verstellbar Bremstyp: Fußbremse Maximale Belastung: 30 kg Beleuchtung: led Alter: ab 3 Jahren","Steppes","Schwarz Rot","2-4 Jahr 4-6 Jahr 8-10 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-452496 Tannhauser lederhose Anaconda Herren Leder grau/grün Größe S","Tannhauser lederhose Anaconda Herren Leder grau/grün Größe S","Tannhauser Anaconda-Lederhose  Diese klassischen und dennoch bequemen Lederschläuche sind perfekt für den Karneval  das Oktoberfest oder einen deutschen Feiertag. Die Hosen haben Originalmuster. Passende Hosenträger sind ebenfalls enthalten  um das Outfit zu vervollständigen!  Spezifikationen: Farbe: grau  grün Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: S","Tannhauser","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Anzug anziehen",TRUE,,,,,,,"TSPG-452496",,shopify,1,deny,manual,69.43,,TRUE,TRUE,8719128621579,https://images.foris.shop/producten/original/tannhauser_lederhosen_anaconda_heren_leer_grijs_groen_452496_20200827130054.jpg,1,,FALSE,"lederhose Anaconda Herren Leder grau/grün Größe S","Tannhauser Anaconda-Lederhose  Diese klassischen und dennoch bequemen Lederschläuche sind perfekt für den Karneval  das Oktoberfest oder einen deutschen Feiertag. Die Hosen haben Originalmuster. Passende Hosenträger sind ebenfalls enthalten  um das Outfit zu vervollständigen!  Spezifikationen: Farbe: grau  grün Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: S","Verkleiden","Grau Grün","Ab 18 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-452549 Tannhauser lederhose Anaconda Herrenleder Anaconda grau/orange Größe S","Tannhauser lederhose Anaconda Herrenleder Anaconda grau/orange Größe S","Tannhauser Anaconda-Lederhose  Diese klassischen und dennoch bequemen Lederschläuche sind perfekt für den Karneval  das Oktoberfest oder einen deutschen Feiertag. Die Hosen haben Originalmuster. Passende Hosenträger sind ebenfalls enthalten  um das Outfit zu vervollständigen!  Spezifikationen: Farbe: grau  orange Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: S","Tannhauser","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Anzug anziehen",TRUE,,,,,,,"TSPG-452549",,shopify,1,deny,manual,69.43,,TRUE,TRUE,8719128622002,https://images.foris.shop/producten/original/tannhauser_lederhosen_anaconda_heren_leer_grijs_oranje_452549_20200827131036.jpg,1,,FALSE,"lederhose Anaconda Herrenleder Anaconda grau/orange Größe S","Tannhauser Anaconda-Lederhose  Diese klassischen und dennoch bequemen Lederschläuche sind perfekt für den Karneval  das Oktoberfest oder einen deutschen Feiertag. Die Hosen haben Originalmuster. Passende Hosenträger sind ebenfalls enthalten  um das Outfit zu vervollständigen!  Spezifikationen: Farbe: grau  orange Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: S","Verkleiden","Grau Orange","Ab 18 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-453295 Dal Negro zauberset Holz/Kartonrohling 8-teilig","Dal Negro zauberset Holz/Kartonrohling 8-teilig","Dal Negro spielsatz  Wenn Sie demnächst einen Spieleabend haben  werden Sie natürlich viele Spiele haben wollen. Mit diesem achtteiligen Spielset können Sie sicher den ganzen Abend verbringen. Das Set umfasst Butter  Käse und Eier sowie Schach.  Spezifikationen: Farbe: klar  mehrfarbig Geschlecht: unisex Material: Karton  Holz Sprache: Italienisch Anzahl der Spieler: 2-6 Dauer: 15-59 Minuten Alter: ab 6 Jahren  Zum Inhalt: 8 Spiele","Dal Negro","Toys & Games > Games","toys","Klassische Spiele",TRUE,,,,,,,"TSPG-453295",,shopify,1,deny,manual,119.46,,TRUE,TRUE,8001097539307,https://images.foris.shop/producten/original/dal_negro_spellenset_hout_karton_blank_8-delig_453295_1598509560.jpg,1,,FALSE,"zauberset Holz/Kartonrohling 8-teilig","Dal Negro spielsatz  Wenn Sie demnächst einen Spieleabend haben  werden Sie natürlich viele Spiele haben wollen. Mit diesem achtteiligen Spielset können Sie sicher den ganzen Abend verbringen. Das Set umfasst Butter  Käse und Eier sowie Schach.  Spezifikationen: Farbe: klar  mehrfarbig Geschlecht: unisex Material: Karton  Holz Sprache: Italienisch Anzahl der Spieler: 2-6 Dauer: 15-59 Minuten Alter: ab 6 Jahren  Zum Inhalt: 8 Spiele","Spiele","Leer Multicolor","6-8 Jahr 8-10 Jahr 10-12 Jahr Ab 12 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-453833 Tannhauser lederhose Markus Herren Leder braun 2-teilig Größe XS","Tannhauser lederhose Markus Herren Leder braun 2-teilig Größe XS","Tannhauser Markus Lederhosen  Mit diesem Kostüm Tannhauserwerden Sie alle Ihre Freunde eifersüchtig machen! Das Kostüm ist aus hochwertigem und strapazierfähigem Leder gefertigt. Perfekt für Karneval  Kostümfeste  Geburtstage und thematische Veranstaltungen. Fühlen Sie sich während des Oktoberfestes mit dieser schönen Lederhose wie ein echter Deutscher!  Spezifikationen: Geschlecht: männlich Farbe: hellbraun Material: Leder Alter: ab 18 Jahren Waschbar: ja (chemische Reinigung) Größe: XS  Zum Inhalt: 1 Lederhose 1 Paar Klammern","Tannhauser","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Anzug anziehen",TRUE,,,,,,,"TSPG-453833",,shopify,1,deny,manual,61.67,,TRUE,TRUE,8718969130356,https://images.foris.shop/producten/original/partychimp_lederhosen_gerhard_herenleer_zwart_2-delig_453534_1598529348.jpg,1,,FALSE,"lederhose Markus Herren Leder braun 2-teilig Größe XS","Tannhauser Markus Lederhosen  Mit diesem Kostüm Tannhauserwerden Sie alle Ihre Freunde eifersüchtig machen! Das Kostüm ist aus hochwertigem und strapazierfähigem Leder gefertigt. Perfekt für Karneval  Kostümfeste  Geburtstage und thematische Veranstaltungen. Fühlen Sie sich während des Oktoberfestes mit dieser schönen Lederhose wie ein echter Deutscher!  Spezifikationen: Geschlecht: männlich Farbe: hellbraun Material: Leder Alter: ab 18 Jahren Waschbar: ja (chemische Reinigung) Größe: XS  Zum Inhalt: 1 Lederhose 1 Paar Klammern","Verkleiden","Hellbraun","Ab 18 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-453919 Tannhauser probeschuhe Herren Leder schwarz Grösse 47","Tannhauser probeschuhe Herren Leder schwarz Grösse 47","Tannhauser schuhe anprobieren  Dieser originelle Anprobierschuh vervollständigt Ihr Outfit. Der Schuh wird immer in Kombination mit einer Lederhose getragen. Der Schuh hat eine hohe Qualität und bietet erhabenen Komfort. Perfekt für eine Kostümparty  Karneval oder natürlich Oktoberfest.  Spezifikationen: Farbe: schwarz Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: 47","Tannhauser","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Schuhe",TRUE,,,,,,,"TSPG-453919",,shopify,1,deny,manual,56.78,,TRUE,TRUE,8718969131476,https://images.foris.shop/producten/original/partychimp_trachtenschoenen_heren_leer_zwart_453919_20200903082020.jpg,1,,FALSE,"probeschuhe Herren Leder schwarz Grösse 47","Tannhauser schuhe anprobieren  Dieser originelle Anprobierschuh vervollständigt Ihr Outfit. Der Schuh wird immer in Kombination mit einer Lederhose getragen. Der Schuh hat eine hohe Qualität und bietet erhabenen Komfort. Perfekt für eine Kostümparty  Karneval oder natürlich Oktoberfest.  Spezifikationen: Farbe: schwarz Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: 47","Verkleiden","Schwarz","Ab 18 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-454002 Tannhauser kleid Schuhe Männer schwarz Größe 47","Tannhauser kleid Schuhe Männer schwarz Größe 47","Tannhauser schuhe anprobieren  Dieser originelle Anprobierschuh vervollständigt Ihr Outfit. Der Schuh wird immer in Kombination mit einer Lederhose getragen. Der Schuh hat eine hohe Qualität und bietet erhabenen Komfort. Perfekt für eine Kostümparty  Karneval oder natürlich Oktoberfest.  Spezifikationen: Farbe: schwarz Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: 47","Tannhauser","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Schuhe",TRUE,,,,,,,"TSPG-454002",,shopify,1,deny,manual,56.78,,TRUE,TRUE,8718969131759,https://images.foris.shop/producten/original/tannhauser_trachtenschoenen_heren_leer_zwart_454002_20200903081817.jpg,1,,FALSE,"kleid Schuhe Männer schwarz Größe 47","Tannhauser schuhe anprobieren  Dieser originelle Anprobierschuh vervollständigt Ihr Outfit. Der Schuh wird immer in Kombination mit einer Lederhose getragen. Der Schuh hat eine hohe Qualität und bietet erhabenen Komfort. Perfekt für eine Kostümparty  Karneval oder natürlich Oktoberfest.  Spezifikationen: Farbe: schwarz Geschlecht: männlich Material: Leder Alter: ab 18 Jahren Größe: 47","Verkleiden","Schwarz","Ab 18 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-454517 Jumbo bastelset Haar Mädchen 61-teilig","Jumbo bastelset Haar Mädchen 61-teilig","Jumbo haar-Bastel-Set  Wenn Sie testen möchten  wie Ihr Haar in einer anderen Farbe aussehen würde  dann ist dieses Set ein Jumboechtes Etwas für Sie. Dank der mitgelieferten farbigen Haarverlängerungen brauchen Sie Ihre Haare nicht selbst zu färben. Wenn Sie möchten  gibt es aber auch faltbare Farbkartons im Set  mit denen Sie ein Haarbüschel leicht etwas pelziger färben können. Darüber hinaus enthält das Set Perlen  mit denen die Verlängerungen verziert werden können.  Spezifikationen: Farbe: mehrfarbig Geschlecht: Mädchen Material: Kunststoff Alter: ab 6 Jahren  Zum Inhalt: 2 Klappboxen mit Farbe 4 Haarverlängerungen 30 Herzperlen 4 Stoffe Blumen 1 Bögen 20 Stirnbänder","Jumbo","Toys & Games > Toys > Art & Drawing Toys","toys","Bastelkits",TRUE,,,,,,,"TSPG-454517",,shopify,1,deny,manual,16.54,,TRUE,TRUE,8710126700037,https://images.foris.shop/producten/original/jumbo_knutselset_haren_meisjes_61-delig_454517_1598699977.jpg,1,,FALSE,"bastelset Haar Mädchen 61-teilig","Jumbo haar-Bastel-Set  Wenn Sie testen möchten  wie Ihr Haar in einer anderen Farbe aussehen würde  dann ist dieses Set ein Jumboechtes Etwas für Sie. Dank der mitgelieferten farbigen Haarverlängerungen brauchen Sie Ihre Haare nicht selbst zu färben. Wenn Sie möchten  gibt es aber auch faltbare Farbkartons im Set  mit denen Sie ein Haarbüschel leicht etwas pelziger färben können. Darüber hinaus enthält das Set Perlen  mit denen die Verlängerungen verziert werden können.  Spezifikationen: Farbe: mehrfarbig Geschlecht: Mädchen Material: Kunststoff Alter: ab 6 Jahren  Zum Inhalt: 2 Klappboxen mit Farbe 4 Haarverlängerungen 30 Herzperlen 4 Stoffe Blumen 1 Bögen 20 Stirnbänder","Handwerk und Zeichnung","Multicolor","4-6 Jahr 6-8 Jahr 8-10 Jahr 10-12 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-455168 Paradiso Toys sandkastenschale Junior 102 x 88 x 18 cm blau","Paradiso Toys sandkastenschale Junior 102 x 88 x 18 cm blau","Normalerweise finden Kinder Muscheln im Strandsand  aber jetzt finden sie Sand in einer übergroßen Muschel von Paradiso Toys! Der kompakte Sandkasten misst 102 x 88 x 18 cm. Lassen Sie die Kinder eine tolle Sandburg bauen oder ihre eigenen Cupcakes backen. Dieser Sandkasten ist nicht nur für Sand  sondern auch für Wasser geeignet. Spielspaß garantiert!  Spezifikationen: Farbe: blau Geschlecht: Junior Material: Kunststoff Abmessungen: 115 x 83 x 35 cm (L x B x H) Alter: ab 18 Monaten","Paradiso Toys","Toys & Games > Toys > Beach & Sand Toys","toys","Sandkästen",TRUE,,,,,,,"TSPG-455168",,shopify,122,deny,manual,20.25,,TRUE,TRUE,5420051222315,https://images.foris.shop/producten/original/paradiso_toys_zandbak_schelp_junior_102_x_88_cm_blauw_455168_1598941106.jpg,1,,FALSE,"sandkastenschale Junior 102 x 88 x 18 cm blau","Normalerweise finden Kinder Muscheln im Strandsand  aber jetzt finden sie Sand in einer übergroßen Muschel von Paradiso Toys! Der kompakte Sandkasten misst 102 x 88 x 18 cm. Lassen Sie die Kinder eine tolle Sandburg bauen oder ihre eigenen Cupcakes backen. Dieser Sandkasten ist nicht nur für Sand  sondern auch für Wasser geeignet. Spielspaß garantiert!  Spezifikationen: Farbe: blau Geschlecht: Junior Material: Kunststoff Abmessungen: 115 x 83 x 35 cm (L x B x H) Alter: ab 18 Monaten","Sandspielzeug","Blau","1-2 Jahr 2-4 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-455781 Colortime papier A4 21x29 7 cm 100 g 30x20 Blatt","Colortime papier A4 21x29 7 cm 100 g 30x20 Blatt","Colortime farbiges Papier  Mit diesem dünnen Papier können Sie hervorragend basteln und falten. Machen Sie sich an die Arbeit und machen Sie die schönsten Kreationen!  Farbunterschiede können auftreten. Der Inhalt kann variieren  Spezifikationen: Farbe: mehrfarbig Geschlecht: junior  unisex Material: Papier  Karton Abmessungen: 21 x 29 7 cm Papierformat: A4 Papierstärke: 100 Gramm Alter: ab 4 Jahren  Zum Inhalt: 30 Schachteln mit 20 Blättern","Colortime","Toys & Games > Toys > Art & Drawing Toys","toys","Bastelpapier",TRUE,,,,,,,"TSPG-455781",,shopify,1,deny,manual,75.76,,TRUE,TRUE,5712854341950,https://images.foris.shop/producten/original/colortime_papier_a4_21x297_cm_100_g_multicolor_30x20_vellen_455781_1599030576.jpg,1,,FALSE,"papier A4 21x29 7 cm 100 g 30x20 Blatt","Colortime farbiges Papier  Mit diesem dünnen Papier können Sie hervorragend basteln und falten. Machen Sie sich an die Arbeit und machen Sie die schönsten Kreationen!  Farbunterschiede können auftreten. Der Inhalt kann variieren  Spezifikationen: Farbe: mehrfarbig Geschlecht: junior  unisex Material: Papier  Karton Abmessungen: 21 x 29 7 cm Papierformat: A4 Papierstärke: 100 Gramm Alter: ab 4 Jahren  Zum Inhalt: 30 Schachteln mit 20 Blättern","Handwerk und Zeichnung","Multicolor","4-6 Jahr 6-8 Jahr 8-10 Jahr 10-12 Jahr Ab 12 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-456373 Paradiso Toys skateramp junior 112 x 45 x 15 cm schwarz","Paradiso Toys skateramp junior 112 x 45 x 15 cm schwarz","Paradiso Toys skateramp  Sehr solides Desaster für Skateboards und Fahrräder.  Spezifikationen: Farbe: schwarz Geschlecht: junior Material: Kunststoff Abmessungen: 112 x 45 x 15 cm Gewicht: 3 1 kg Alter: ab 8 Jahren","Paradiso Toys","Toys & Games > Toys > Sports Toys","toys","Ramps",TRUE,,,,,,,"TSPG-456373",,shopify,68,deny,manual,47.30,,TRUE,TRUE,5425000339489,https://images.foris.shop/producten/original/paradiso_toys_skateramp_456373_1599057246.jpg,1,,FALSE,"skateramp junior 112 x 45 x 15 cm schwarz","Paradiso Toys skateramp  Sehr solides Desaster für Skateboards und Fahrräder.  Spezifikationen: Farbe: schwarz Geschlecht: junior Material: Kunststoff Abmessungen: 112 x 45 x 15 cm Gewicht: 3 1 kg Alter: ab 8 Jahren","Skateboards und Rollsport","Schwarz","8-10 Jahr 10-12 Jahr Ab 12 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-456412 Ciao s.r.l kostümkleid Blumen Mädchen Polyester grün","Ciao s.r.l kostümkleid Blumen Mädchen Polyester grün","Ciao s.r.l. Blumenkleid  Mit diesem schönen Blumenkleid sind Sie für jede Party gerüstet.  Spezifikationen: Farbe: grün Geschlecht: Mädchen Material: Polyester Alter: 7-9 Jahre","Ciao s.r.l","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Kleider anziehen",TRUE,,,,,,,"TSPG-456412",,shopify,4,deny,manual,55.06,,TRUE,TRUE,8026196961255,https://images.foris.shop/producten/original/ciao_s.r.l_verkleedjurk_bloemen_meisjes_polyester_groen_456412_1599114158.jpg,1,,FALSE,"kostümkleid Blumen Mädchen Polyester grün","Ciao s.r.l. Blumenkleid  Mit diesem schönen Blumenkleid sind Sie für jede Party gerüstet.  Spezifikationen: Farbe: grün Geschlecht: Mädchen Material: Polyester Alter: 7-9 Jahre","Verkleiden","Grün","",,,,,FALSE,,,,,,,,,,,,active
"TSPG-456485 Ciao s.r.l kostüm Robotertrains Baumwolle rosa/weiß 3-teilig","Ciao s.r.l kostüm Robotertrains Baumwolle rosa/weiß 3-teilig","Ciao s.r.l Robotertrains-Kostüm  Sorgen Sie mit diesem supercoolen Outfit von Robot Trains dafür  dass Sie in Partylaune sind.  Spezifikationen: Farbe: rosa/weiß Geschlecht: Mädchen Material: Baumwolle Alter: 2 - 5 Jahre  Zum Inhalt 1 Hut 1 Hose 1 Nach oben","Ciao s.r.l","Toys & Games > Toys > Dolls, Playsets & Toy Figures","toys","Anzug anziehen",TRUE,,,,,,,"TSPG-456485",,shopify,4,deny,manual,54.48,,TRUE,TRUE,8026196968209,https://images.foris.shop/producten/original/ciao_s.r.l_verkleedpak_robot_trains_katoen_roze_wit_3-delig_456485_1599118747.jpg,1,,FALSE,"kostüm Robotertrains Baumwolle rosa/weiß 3-teilig","Ciao s.r.l Robotertrains-Kostüm  Sorgen Sie mit diesem supercoolen Outfit von Robot Trains dafür  dass Sie in Partylaune sind.  Spezifikationen: Farbe: rosa/weiß Geschlecht: Mädchen Material: Baumwolle Alter: 2 - 5 Jahre  Zum Inhalt 1 Hut 1 Hose 1 Nach oben","Verkleiden","Weiß Rosa","",,,,,FALSE,,,,,,,,,,,,active
"TSPG-456955 Create It! brausekugeln Junior 4 cm Gemüse 8 Stück","Create It! brausekugeln Junior 4 cm Gemüse 8 Stück","Create It! sprudelnde Bälle  Mit diesen Create It!sprudelnden Bällen wird das Baden zu einem richtigen Fest. Die acht sprudelnden Bälle haben fröhliche Farben.  Spezifikationen: Geschlecht: junior Farbe: mehrfarbig Material: pflanzlich Länge: 4 cm Gewicht: 15 Gramm Alter: ab 6 Jahren  Zum Inhalt: 8 Luftblasen","Create It!","Baby & Toddler > Baby Toys & Activity Equipment","toys","Badewannenspielzeug",TRUE,,,,,,,"TSPG-456955",,shopify,35,deny,manual,11.36,,TRUE,TRUE,8712916092162,https://images.foris.shop/producten/original/create_it_bruisballen_junior_4_cm_plantaardig_8_stuks_456955_1599205362.jpg,1,,FALSE,"brausekugeln Junior 4 cm Gemüse 8 Stück","Create It! sprudelnde Bälle  Mit diesen Create It!sprudelnden Bällen wird das Baden zu einem richtigen Fest. Die acht sprudelnden Bälle haben fröhliche Farben.  Spezifikationen: Geschlecht: junior Farbe: mehrfarbig Material: pflanzlich Länge: 4 cm Gewicht: 15 Gramm Alter: ab 6 Jahren  Zum Inhalt: 8 Luftblasen","Baby-Spielzeug","Multicolor","6-8 Jahr 8-10 Jahr 10-12 Jahr",,,,,FALSE,,,,,,,,,,,,active
"TSPG-457029 LEGO Super Mario: Piranha-Pflanze (71365)","LEGO Super Mario: Piranha-Pflanze (71365)","LEGO Super Mario: Piranha-Pflanze  Wippen Sie auf dieser Piranha-Pflanzen-Kraftkurve und fügen Sie Ihrem LEGOSuper Mario-Starterkit neue Herausforderungen hinzu. Besiegen Sie die Goomba und Koopa Troopa in der Wüste. Springen Sie auf den Zeitblock für zusätzliche Spielzeit. Dann stellen Sie LEGOMario auf die Plattform auf der Wippe und lassen Sie ihn so schnell wie möglich hin- und hergleiten  um Münzen zu sammeln. Aber Vorsicht  denn wenn Sie die Piranha-Pflanzen treffen  wird Mario LEGOschwindelig!  Spezifikationen: Geschlecht: junior Farbe: mehrfarbig Material: Kunststoff Alter: ab 6 Jahren  Zum Inhalt 217 LEGOWürfel","LEGO","Toys & Games > Toys > Building Toys","toys","Modellbau",TRUE,,,,,,,"TSPG-457029",,shopify,1,deny,manual,55.92,,TRUE,TRUE,5702016618440,https://images.foris.shop/producten/original/lego_lego_super_mario_piranha_plant_71365_457029_1599210772.jpg,1,,FALSE,"Super Mario: Piranha-Pflanze (71365)","LEGO Super Mario: Piranha-Pflanze  Wippen Sie auf dieser Piranha-Pflanzen-Kraftkurve und fügen Sie Ihrem LEGOSuper Mario-Starterkit neue Herausforderungen hinzu. Besiegen Sie die Goomba und Koopa Troopa in der Wüste. Springen Sie auf den Zeitblock für zusätzliche Spielzeit. Dann stellen Sie LEGOMario auf die Plattform auf der Wippe und lassen Sie ihn so schnell wie möglich hin- und hergleiten  um Münzen zu sammeln. Aber Vorsicht  denn wenn Sie die Piranha-Pflanzen treffen  wird Mario LEGOschwindelig!  Spezifikationen: Geschlecht: junior Farbe: mehrfarbig Material: Kunststoff Alter: ab 6 Jahren  Zum Inhalt 217 LEGOWürfel","Bausteine","Multicolor","6-8 Jahr 8-10 Jahr 10-12 Jahr Ab 12 Jahr",,,,,FALSE,,,,,,,,,,,,active
